source_id,ra,dec,parallax,pmra,pmdec,ruwe,bp_rp,phot_g_mean_mag,radial_velocity,has_rvs,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot
4528878434793467392,275.48285207917354,21.484562289732214,6.218024049423255,-22.824815582215027,19.633886370166735,1.0954584,0.9211159,10.976766,-22.29839,false,5638.7217,4.4335,0.0746,157.779
4529634417760144896,274.26865676638977,21.909549443480735,17.804005839434218,-50.56081592234909,26.14606589299935,0.95254517,0.79300785,8.346536,-28.425226,false,5745.346,4.3385,-0.1597,55.9765
4529849681516789376,273.2476399015617,21.82197792353786,3.2654314950948433,-18.917178501959633,-19.681580376715804,1.0691776,0.8772831,12.293258,1.2307374,false,5535.379,4.4035,-0.3866,303.3351
4530377412727965824,275.33703278345075,23.11124320647415,4.990544107001306,4.208939386132478,-26.66565391620727,1.1659026,0.99362755,11.346333,-80.0732,false,5789.2827,4.3025,-0.2862,195.0426
4530498324653009792,275.47986673067385,23.529369782445645,4.857211126600437,-28.048235977385726,43.32415095858553,1.0406091,0.92972755,11.207317,-79.84848,false,5461.247,4.3027,-0.4686,203.1926
4530672184939728768,281.75704738196663,20.150538785429585,5.181833081604956,4.792695709354341,-11.106627132866008,1.0529991,0.84254265,10.947045,-65.12536,false,5674.944,4.2924,-0.0413,189.7898
4530803542218424192,282.1839272217763,20.618287290591315,6.261633220803465,20.7102918444632,19.950790937632433,1.0830079,0.8356457,10.671751,-76.824745,false,5652.25,4.3377,-0.0762,157.3855
4531721393909777280,282.86641326375326,22.90233704064887,6.261969820428375,46.67185180130827,-19.975643281960178,0.82649535,0.91973877,10.813232,-4.007681,false,5554.801,4.3742,-0.1771,158.4903
4532277815509267968,280.00730952833356,22.83705537336553,5.1521120177987525,-36.26723109089921,6.302632865652739,1.0060582,0.84159565,10.950772,-15.353035,false,5565.386,4.3209,-0.3872,192.7156
4532583995139328512,281.93684139928257,23.712464763840487,4.857061404269005,42.561663109714516,18.191359303406365,2.4735098,0.9113579,11.248848,-15.083117,false,5711.963,4.3243,-0.1467,194.0048
4532979784968614016,284.0171802929577,22.737440896952997,4.807089147540956,14.804869208007517,-48.66808438212345,1.4285365,0.9443588,11.58192,-26.875906,false,5819.8447,4.3824,-0.456,200.8343
4533371795222050432,283.64070232525006,23.83630975532969,4.237613091511341,-1.3140492517941218,34.63277071378624,1.3360937,0.94252205,11.5825615,-70.35661,false,5485.8145,4.3356,-0.3094,231.6411
4534651798551820032,283.52118427288116,25.236871214363738,4.776846381912077,6.962710495513054,-14.360645944407056,1.0022049,0.89629364,11.488616,-37.637108,false,5469.7563,4.3969,-0.3654,207.374
4534743607773042560,284.9746639298583,25.781528883888512,5.069249216558087,-2.6024271119696105,20.48726879064307,1.0047121,0.8475561,11.030947,-68.425606,false,5737.857,4.3585,0.118,194.8319
4535013881472213120,284.110627695714,26.43786143565601,3.483564091229567,6.487758875054649,2.504612774327218,0.96730477,0.903903,11.821988,-4.278963,false,5723.2754,4.2525,-0.1183,281.2212
4535297624182760960,279.0442325346113,23.160928764872622,6.135518335255388,-49.96891395128765,-60.893374851369565,0.9280851,0.87159157,10.854189,18.114832,false,5700.1475,4.4009,0.0143,161.2909
4535373387416644096,279.21903386149984,23.41254448906164,10.660254077038802,-8.762760851248643,-24.839575418848113,1.0485452,0.85813427,9.6829195,-11.826019,false,5676.433,4.4174,0.0292,93.3345
4536024882412099840,279.45171900448116,24.61302228447792,5.980511936249375,10.266967825844624,-21.27129667802769,1.248093,0.8636217,10.622691,16.030678,false,5687.0693,4.2677,-0.0445,166.0524
4536134386897288576,279.67621719767516,24.992268200124734,4.653304142278612,-5.322871375420992,-16.532722545980988,8.741741,0.84468174,11.208618,-16.65996,false,5951.4224,4.3624,-0.4592,196.2708
4536297939252742656,277.67151409918137,23.987480073030166,5.625879642236952,18.53679662705908,-35.99144237025737,1.177122,0.8955803,10.881109,-41.98424,false,5445.5386,4.3379,-0.3024,173.5842
4537153290579146112,277.85927208761944,25.95609669149273,5.294848049545996,7.5557447209621325,-53.4502372875708,1.0730116,0.8567524,10.834174,19.244678,false,5683.1934,4.2525,-0.0434,187.0525
4538302516448137600,281.8629646859757,27.23024546087421,3.4368114451883294,-7.000110050778953,-44.582100470652975,1.0418398,0.82957363,11.907341,-9.822766,false,5688.687,4.3243,-0.113,284.2958
4538377459337607296,282.8068207334365,27.6443296140514,5.222527973976968,-0.7489662763128639,6.0572561339632776,1.805455,0.89966774,11.399803,-29.300194,false,5459.754,4.412,-0.5004,189.5768
4538989681156155648,280.2251833402399,28.100141956404325,9.646016617026744,25.135365225518957,-9.727081117284083,1.0268056,0.8350458,9.977909,-16.794931,false,5869.936,4.5286,-0.0151,102.9341
4539063829471757184,279.8863999391509,28.52225817134584,7.498996000701131,13.414246307582971,-15.952540118492259,0.9851163,0.8660326,10.602819,15.079207,false,5636.32,4.435,-0.1009,132.6546
4539351351761936128,280.46208978260046,28.050175016790664,6.132868223973324,0.32335995533731454,23.094183569051847,0.95935607,0.83108234,10.517906,-22.870955,false,5757.3887,4.326,0.0986,162.1827
4539545759161028736,281.35234661046854,29.310933739907316,5.474038388198987,17.769296437864234,35.65946088776581,1.0528076,0.8082981,11.039463,-18.71946,false,5711.2954,4.3696,-0.2167,179.9949
4540739897504390400,260.10618280396193,12.95353907079915,5.7982661442952015,-41.12868401362445,-19.609638678859604,1.0482931,0.89609814,11.08944,-31.504122,false,5689.6646,4.3871,-0.1602,169.0748
4540840704678580096,257.20202500192096,11.4728288672219,3.7357772816601935,-13.019095141035017,7.68507500371266,1.3523022,0.9056835,12.102605,-67.8285,false,5638.3193,4.3949,-0.1006,265.6023
4541601605382576896,258.1741191134163,12.779869307338451,7.41828428410191,-4.379424855338919,-22.70839510909032,1.1017911,0.85464764,10.455117,-30.448189,false,5803.433,4.5049,0.1759,133.6721
4543769739233739008,262.4855293437233,15.769977138388745,6.320620100807869,-30.48407979212153,-56.090018970308556,0.95899266,0.8178854,10.641536,1.6151034,false,5746.9204,4.3431,-0.1636,156.9659
4544422883498983552,255.4631275772768,12.848946302577012,6.197247970746672,6.280689565620081,-12.722404309313617,0.99223906,0.806303,10.648009,15.4865055,false,5844.4663,4.3837,-0.0954,160.0376
4545037166902285696,256.7951602800808,14.562012139194998,5.717850308008125,-19.575886267028636,22.59614641630237,0.8889686,0.88255024,11.034887,6.374979,false,5781.1934,4.4283,-0.0534,170.9393
4546164338119088128,255.58056938318626,15.762846818851465,11.235089548791617,-28.499252190267583,5.743572710660485,6.344942,0.85235023,9.251044,-32.71247,false,5523.868,4.2997,-0.5711,87.4747
4547538109178595840,257.30957929547753,16.140958745244887,7.956278072287718,-56.251260930972165,10.346043795991463,1.0006105,0.83784485,9.878217,-27.937695,false,5645.288,4.2563,0.085,124.9552
4547546282500344576,257.63048298353283,16.09831360829532,8.55563621571301,12.47233877711194,-64.13808617826247,0.97533923,0.8124628,9.769216,6.362081,false,5681.7085,4.337,-0.1706,116.4557
4547726125666937216,257.6114010811118,16.798596374448135,5.213849417084144,10.707137275191911,-61.38021645831637,1.0732851,0.8343954,11.047456,35.04363,false,5682.6064,4.3612,-0.4377,189.8174
4548631363037362688,258.6844961835591,19.271621122424786,5.360236683955061,-10.167875687183836,5.882333843281307,3.0540612,0.90210533,11.123194,-56.68279,false,5701.6714,4.3957,-0.282,179.3078
4550680650850738816,263.39993329779395,18.11909003805373,10.5638472044479,-30.477258134185263,8.950263683470748,0.85253197,0.7890034,9.535101,-18.552364,false,5808.836,4.3697,-0.2168,94.3636
4551579982646663424,268.3256371312697,19.203013516470417,5.3660844874079485,-6.4309915344953765,-63.838106395911,1.6092247,0.863781,11.217186,14.716187,false,5509.9966,4.3906,-0.3645,188.2399
4552223677982509056,266.75518356612463,19.709446706120705,5.372713229426676,-11.986240067193428,9.075420755884636,0.8675871,0.8770466,11.299804,-43.70787,false,5759.728,4.5205,0.0476,180.6458
4553215093873079296,261.08137300356043,17.40156684160177,8.388136971022401,-16.908779015926058,79.38187647020156,1.0638123,0.8413706,10.368496,-33.48592,false,5709.9785,4.455,-0.1966,118.3093
4553304291752445568,262.11756988853426,17.92401967409213,7.332991744456132,-22.196007959428457,54.381985664425244,1.0987269,0.8064623,10.016584,-88.46845,false,5718.235,4.2387,-0.1298,135.3197
4553705544777395968,263.0018287509584,18.352276609833567,6.635550857508563,-22.761737648694826,-65.56257979478407,1.0973098,0.85483456,10.727747,-7.6513968,false,5713.359,4.423,-0.0432,149.4798
4553841162665179392,262.9754384767991,19.36882298322188,12.658255776187115,-74.26949579568726,-138.74673204191484,1.0919253,0.82872105,9.261298,-17.535875,false,5675.4424,4.4231,-0.1562,78.5658
4553883352125415936,263.96939691199674,19.316023446059575,4.428174687759042,2.574791369712026,-0.09404483093653791,1.0388273,0.82363796,11.401174,-48.65938,false,5698.5483,4.338,-0.0964,224.6069
4554431497332191872,260.6104487749695,19.238580222015486,4.501223760443285,19.443572319726062,-20.83858279748434,1.710072,0.8657923,11.228162,-24.267893,false,5681.3525,4.2571,-0.0558,220.5232
4555858525991292928,264.8694429897309,21.30036075976562,4.044066403490607,-33.28207741230919,15.194240400522165,2.1507144,0.8296337,11.583373,-46.8259,false,5632.3823,4.3675,-0.074,231.3701
4558467495276075264,255.4247465336811,17.28722769621191,4.155934958296073,-36.44712369477325,-53.43476524154162,1.5225523,0.86915016,11.800089,43.29219,false,5481.1006,4.3993,-0.4174,237.9745
4559414582808084992,253.003380099418,17.611853506488654,5.014625530886844,-44.29885166654261,42.928765919011525,1.150931,0.8946142,11.294871,-96.38793,false,5658.369,4.3562,-0.113,193.127
4561694596265873024,255.7952684900087,20.250529691179853,5.043873205233734,20.107552596307805,-13.379033659815505,0.9646228,0.87394524,11.306018,-47.309654,false,5523.213,4.3908,-0.4041,196.8
4561898830550202752,255.24806627510256,20.669172406349432,5.499736865804141,-40.926811581784136,-19.262435853980293,0.84989834,0.85821056,10.800583,-68.28117,false,5579.6606,4.3176,-0.3335,180.3235
4562067880463229568,256.3219449171626,21.432419474680987,5.899709737248131,-16.579665828307764,4.538878130211749,0.9383591,0.8573389,10.935181,-58.8559,false,5723.301,4.4082,-0.0289,167.8296
4562293417784763008,250.9427470915755,17.783027155156933,5.378363136931189,-9.649984326156563,-43.46581288550506,1.1816399,0.8871918,11.350214,1.8609424,false,5527.6357,4.4456,-0.1692,183.4413
4562972812891894784,252.5989823671636,19.893922506116706,5.567331974995693,-36.60825456816442,-9.176203447058874,1.1344103,0.87549305,11.037708,-60.06285,true,5641.976,4.3792,0.05,177.3959
4563256280733427328,251.51315519503916,20.366354039085447,3.3289236493530234,-6.29213334908629,-35.07467761761049,1.454334,0.8772726,11.9741745,4.0201716,false,5530.246,4.3374,-0.3436,297.132
4563995496144294656,250.85967710968217,20.396733505048356,3.4948657846757425,13.703379321167741,-14.258057018582637,1.7351074,0.8633871,11.946236,11.899501,true,,,,
4565079030494175616,254.76826188983148,21.70630633539956,4.192007321294955,-8.678050496312212,25.684713587829314,1.2214915,0.8792391,11.917636,-34.647995,false,5659.9595,4.4658,-0.1212,233.2957
4565668226989789184,252.45415480158587,21.51964245747398,4.5239454077607215,-13.210368350560222,-11.699308871246625,1.3163217,0.8626652,11.7231245,-26.978413,true,5512.2534,4.4302,-0.3552,221.8978
4566263067078595584,254.17057101548696,23.011861864775906,6.030969759824942,-11.545024561681759,-72.48620470157906,1.0238101,0.8624544,10.751462,13.7944355,false,5858.633,4.4782,0.2329,161.991
4566355151176917376,253.70322634757608,23.68348715777864,5.123912161478037,10.536921487073027,8.917894017373806,1.0803218,0.837903,11.244429,6.151973,true,5689.408,4.3775,-0.1907,191.71
4566922636618834176,259.2740974198416,21.201093981987224,3.8076989179674308,3.4936514904518314,2.3932882564951092,1.1977831,0.7925873,11.427918,-17.07819,false,5754.241,4.2926,-0.0292,255.0621
4567322068578680576,260.2245144305732,21.555295760577554,5.150190064796762,-23.561995648616243,-34.74386822150731,2.060626,0.8741169,11.412847,4.732589,false,5546.1104,4.4192,-0.5183,193.7465
4567338045856071296,259.9577257923192,21.647257923680744,6.406914182811138,-48.89465052351758,6.845160790823455,1.0219691,0.83072567,10.453388,-26.6794,false,5773.768,4.2647,-0.2327,154.9305
4567635291950736000,260.1616485757564,22.056299856304165,5.7339442565452385,-0.7016013069553249,-32.59808660720964,1.1736767,0.8238745,10.905793,-6.793679,false,5720.3228,4.4122,0.027,171.861
4568155326590715904,256.23894674411827,22.08723430757174,5.20073341114321,4.219699546941916,-36.83774318961524,1.405236,0.8543196,11.223353,-13.919936,false,5588.265,4.4084,-0.1681,190.8238
4569167667562737792,262.08469541309523,23.605284976491014,10.505036115338164,-5.529377606561713,41.066807166305246,0.9321317,0.79244804,9.2983885,-65.76468,false,5797.1445,4.2703,-0.1704,94.98
4570217009672887168,261.3254985257815,24.585119997969425,4.002885028926734,-34.41431315705443,7.847931867807059,1.2470063,0.8441639,11.21405,-67.36841,false,5566.682,4.278,-0.175,243.407
4570560263459656960,260.038166103371,25.417286584519353,3.648926892461161,12.982994032625358,13.546774216813155,1.4513232,0.8455868,11.701561,15.213504,false,5592.12,4.3573,-0.038,269.4962
4570939049513009792,261.15061648673225,26.123701756987625,6.986701729268464,1.6747859774041054,5.0785333280967775,0.83725584,0.8341179,10.655256,-27.514204,false,5783.965,4.4996,0.0297,142.4293
4571148197240961408,261.59714974760294,27.08704044740301,6.251757571865237,-17.471740938016744,56.56704263567476,0.993418,0.8089161,10.79341,-71.27102,false,5732.8447,4.4009,-0.1528,159.0721
4571294019970916992,255.9512922800604,23.276372421145375,4.65905878168276,-16.994040747141902,-33.91437543821764,1.1768079,0.838192,10.952648,44.66456,false,5642.0903,4.2997,-0.0472,213.1096
4571297146706412032,256.77627696120635,22.8099050063462,3.9902906767600923,-36.55136205001083,2.8430025023453718,1.239538,0.8940401,11.702236,-38.605125,false,5567.978,4.336,0.0636,244.841
4571566320896528768,255.00018336249337,23.736994770743813,8.802443099525723,1.0362988966341653,18.224811220015003,0.8578982,0.86346054,10.086602,-20.751228,false,5832.3667,4.4813,0.1163,112.8591
4571634902934354560,256.04778165808847,24.022076872784876,4.269768233572874,8.587774975605644,-32.469755454018106,0.88849354,0.80445385,11.170412,0.8740497,true,5698.852,4.326,-0.233,227.04
4572855154682032256,256.2052060723069,24.96997464974815,5.050309587075269,-11.514425246314634,4.250147297154416,1.1715572,0.85019684,11.422712,14.963595,false,5642.394,4.4201,-0.2057,193.2914
4573698273942449792,258.28282698382833,25.58573218430626,5.572256577473862,-29.702326252688056,-20.461329085850195,1.0500551,0.8547716,11.145387,-11.810217,false,5647.5137,4.4655,0.094,176.7907
4574159312912180224,261.3291354222274,27.318218536629512,5.0926206963128005,14.003395463946621,-52.3792220052526,1.1446749,0.80869865,11.131656,-24.454493,false,5704.8994,4.3521,-0.1683,193.5261
4574737724747505536,258.5057868290078,27.499988453631406,4.766041924262638,-9.0849238546757,-12.530362252120472,1.0748724,0.8500519,11.521313,-23.491419,false,5623.6724,4.4723,-0.0295,205.238
4574845305087631872,256.53637592555657,27.13292468993134,6.907391342789184,12.337260763692036,-22.873335409449563,0.95478356,0.8525257,10.825206,-54.014362,false,5711.057,4.4889,-0.1196,143.6861
4575372898871313664,259.3231021614577,29.163265074784945,6.210007815802831,-20.164548561341586,4.58661354005745,1.071491,0.8492136,10.873633,-8.600905,false,5670.808,4.3829,-0.1918,160.0361
4575945533973313920,269.31878507099117,20.305872807641098,7.907939386551773,-20.466980056615352,-26.876975442638365,16.90276,0.8856144,9.903309,-4.46526,false,5455.161,3.9582,-0.1733,162.7023
4577173624048988288,267.9617817602228,22.18246953896008,4.754128508600515,19.30653599745484,-9.051698990640054,1.3137605,0.8422632,11.573738,-26.628593,false,5651.53,4.4434,-0.2655,201.482
4577923353538791808,272.8655501007843,22.332287535797782,8.580303352546292,12.178728534436251,25.034841370419507,0.9672016,0.8331108,9.957715,13.876707,false,5735.539,4.3318,-0.1163,115.7829
4577942217032924032,272.8231591081097,22.554702820622825,4.349910815951845,2.6457727449546744,13.567323329200757,1.1612495,0.91111565,11.832597,-46.374218,false,5415.681,4.4126,-0.3559,227.3802
4578652261026416512,275.36431939097065,24.536947799506624,6.129285863528119,-13.679059888337113,-73.82275229316843,0.89979553,0.8793535,10.595109,8.930069,false,5692.2856,4.2664,-0.0517,162.1254
4579025510861776768,273.9832805333642,25.71483069651796,5.61502244407139,3.737879152430266,-37.77679422740913,1.0932117,0.9522753,11.241435,-13.527437,false,5641.462,4.3711,-0.1519,174.5519
4579758919476519936,273.4202394332555,25.60021720910125,5.004678250901248,28.302905799830544,40.46233208491195,3.3010361,0.9310961,11.524871,-45.770504,false,,,,
4579804029514094080,273.962613443375,26.11800525437255,3.439041621835432,-5.387638091686067,-23.233617240307154,1.0245075,0.8728552,11.646352,4.4736195,false,5716.1133,4.2042,-0.088,285.1234
4579804858446819584,273.76240659627945,26.06196072604122,5.959445112917958,9.320768353118748,43.02025774660357,1.1854175,0.90359116,10.824537,-27.872791,false,5652.2188,4.3056,-0.0483,166.224
4579941232248173312,272.4525789013076,25.98281502911361,5.218095205956505,-16.642609496330785,-21.299217834331913,1.1585208,0.8733778,11.424749,19.290314,false,5738.0933,4.4211,-0.3821,188.9882
4580499955955485056,266.56592112460345,23.293412830002662,6.203916643890394,-9.58055732141066,-21.673450980531346,0.973731,0.8251238,10.706546,4.927771,false,5761.075,4.4135,-0.0907,159.0883
4581847407452654080,265.68413874118215,25.835151849585465,7.65789104539372,1.6224575493690416,-53.14077801643225,0.94384676,0.8477602,10.348057,-18.55136,false,5576.8433,4.4004,-0.1991,129.9375
4582271681501733760,266.4447203995331,26.566184716610564,3.9390050869213837,6.256657642502702,-50.146581996438286,4.128717,0.8726721,11.600637,45.62804,false,5461.259,4.2929,-0.592,255.2255
4582888610604242560,270.23184741239953,26.547183507898705,10.628684410746894,16.388316681754226,-18.52641159160047,1.0369738,0.8281326,9.67203,-16.039461,false,5713.2554,4.3772,-0.2099,93.784
4583270553456025472,270.7787597354223,26.90697141485644,6.434922679571259,44.657672085572045,-33.743136735094076,1.0214267,0.86429214,10.719224,-22.20855,false,5728.176,4.3455,-0.1832,154.616
4583725476392042240,269.92016181806645,27.21100008220115,4.932436740750209,17.341111747201523,11.621370231752884,0.895561,0.82926273,11.031226,-11.136224,false,5705.012,4.2863,-0.0866,200.7199
4584165727717132032,270.427607678026,28.109341507363965,5.519081946399397,0.6307539278824482,0.801146177378506,1.0589272,0.8684063,11.280105,-15.633001,false,5779.94,4.5338,-0.0302,175.693
4584383259223257216,269.28492293036476,27.997352391914944,7.776797347116253,-19.31017659405327,-5.434158339920627,0.8997329,0.834177,10.199548,-14.72204,false,5773.581,4.3871,0.0108,128.1759
4584498604864892800,269.44264866213484,28.881847937366476,4.422094016496218,-21.70684172076327,10.07210289042144,1.022498,0.8432369,11.622998,-50.661736,false,5685.849,4.3878,-0.2243,221.8691
4586011086189780352,274.78056388841094,27.19608090223799,5.190876086274221,30.053130873681063,71.40832342102068,0.9651329,0.8870144,11.143414,-39.252655,false,5746.097,4.3202,-0.1919,189.5575
4586716869576103552,274.8847784188103,28.630090052527315,4.363424715015991,19.632412506984238,-35.22409476449095,1.5064838,0.90181637,11.297675,-6.232348,false,5399.647,4.2879,-0.3039,227.5339
4590591342391464192,270.9262279754839,29.70824859691586,6.443899151867783,-17.591716881940034,-45.70986490347956,2.0104158,0.8462286,10.552577,31.398485,false,5570.182,4.3632,-0.1245,154.1289
4591482530927211136,275.945041136074,30.75463822505319,7.16406563770001,-27.028846269791554,-40.13957841816157,1.0712196,0.8902092,10.884627,12.97212,false,5713.6973,4.5267,-0.109,138.317
4592223326886837248,277.50556128049885,32.96636188383426,6.299210343160463,20.737632767219775,-46.05625334251485,0.92442995,0.8873873,11.153744,16.951715,false,5612.6064,4.5026,-0.0898,156.8654
4592295001300097408,276.416728647155,32.69020184241472,5.372913675495807,-8.603411988723984,58.201360830919896,1.7952375,0.8769474,11.136093,-73.18623,false,5739.536,4.3744,-0.3184,176.8173
4592873000818705664,274.0717855019153,32.7586811352401,3.8600850744176696,4.695087233199078,-8.735406131652141,0.7513838,0.7957773,11.498355,-12.976018,false,5744.7817,4.3052,-0.0773,254.6649
4594064424745584384,263.5206244398809,26.098419924140178,6.7928235314540455,-17.073310375704175,-24.788795667924305,1.7440659,0.8405199,10.601828,-50.493763,false,5745.056,4.3508,-0.2833,145.1865
4594562464855882240,265.7103006740772,27.24813604817353,4.563581423717457,0.6400197724634215,-0.5925186925040182,1.0563338,0.8536911,11.70517,-50.48196,false,5574.1924,4.4599,-0.1931,217.5444
4598572731656003712,261.041590308606,28.90527842988348,10.828822684083265,-56.037179508703495,37.498319850759266,14.059097,0.82778263,9.664516,-54.38587,false,5726.3994,4.4492,-0.4541,83.4019
4598904268771411968,263.4371709200485,29.717189313535247,4.578976443565615,-3.7832843805304854,-9.530482810344857,2.9103796,0.86235905,11.299141,-61.757423,false,5677.4805,4.3189,-0.07,211.1336
4599251920604112640,262.4591278257374,30.6822140861555,7.412127638407495,3.168266002072413,24.48343630467496,0.8168479,0.8169985,10.456624,-51.72814,false,5716.926,4.4002,-0.1753,134.4318
4600106344218338304,261.80267430260454,31.536631147763988,5.176338341644343,-36.2889236364907,57.79942073296225,0.9828028,0.81739235,11.11267,-22.901005,false,5707.0483,4.3489,-0.1818,190.4491
4600390533614066560,261.2189484353788,32.3561663014058,7.806283088870013,21.387281455250935,-43.162231264078756,0.9968056,0.8286581,10.276169,1.8361815,false,5687.5317,4.3801,-0.0744,127.5146
4600887993906567680,264.7486629372659,31.913640775932645,5.386597393895396,-5.180054182353036,13.086393688352702,1.1038561,0.8523598,11.319353,13.624522,false,5615.6357,4.4534,-0.0939,183.0068
4601386313192111104,265.2526934207086,33.04748279574937,3.5988876287804095,-15.617712613109155,-65.5730690140538,1.0621582,0.80244064,11.451408,-5.742511,false,5704.9937,4.2189,-0.1004,270.6453
4601909474567707136,261.80697175635675,32.575128330826836,5.419964635529895,-6.85031247020215,25.946035629619622,6.872048,0.8924923,11.26861,-35.106213,false,5445.921,4.3828,-0.5157,188.2594
4602325674079258496,265.44443000699493,34.49495834781451,3.6467482553833843,1.403304722811883,-22.34662804765634,0.9740142,0.82360744,11.555226,-24.69136,false,5705.8076,4.2515,-0.0787,268.4622
4602526815987669504,263.3869279356323,34.624163426795945,6.471640795997402,-43.7614812239986,-43.38876258224456,1.0350981,0.86886024,10.828431,-72.0157,false,5457.986,4.383,-0.5127,153.9263
4602588766595826304,264.90861492306027,34.991092295153486,7.550496556826149,55.20630249179554,-43.01932685664264,1.1637403,0.8258667,10.463159,-17.09762,false,5687.591,4.3975,-0.1916,131.9392
4602708201047536640,270.15236231508675,30.53382076375831,7.411026861429718,27.045874292184,-3.0372690585320994,0.9220648,0.8101082,10.284641,9.131705,false,5698.8145,4.3369,-0.1376,134.2637
4603491671802847488,272.15214838875363,32.97497322449505,5.560262377931812,-68.77829196565402,-17.11401794816189,0.8510801,0.84608364,10.843013,-72.24209,false,5690.9736,4.2968,-0.0842,178.5131
4604895468973984000,270.01114151641616,34.976183340928024,6.4392387578910455,-17.682781940409544,85.56253534717956,1.1970806,0.83034515,10.622114,-47.667164,false,5756.93,4.326,-0.2665,153.5657
4606724648304358144,272.49697428080424,36.748543622418346,4.641466328621976,-3.0095240200886026,18.106235058221916,0.8744801,0.76581573,11.107409,-21.67475,false,5821.059,4.3726,-0.1984,213.2339
4606732654123847296,272.84900784197504,36.72116954857909,4.9172475027727796,14.823701678917322,-12.754715618144123,0.81838965,0.817359,10.957499,11.303328,false,5698.808,4.298,0.0707,201.8074
4607054394414869120,273.0570276531542,37.57066236481289,5.218583892078006,-0.29257961544885625,5.29546579478864,5.817263,0.84359455,11.017134,-32.946293,false,5554.176,4.3216,-0.604,191.1961
4607353603314465152,267.98603558019744,34.0973035648855,6.952233425261523,-38.84670296086081,2.3422558565831966,0.98564065,0.79545116,10.419237,-17.508942,false,5714.259,4.3843,-0.3689,143.3962
4608065056056779904,268.35436120944007,35.49362010900038,6.495895785413754,-39.31803005097807,-131.05819372563522,0.97297883,0.82157135,10.582973,22.060997,false,5722.452,4.3264,-0.2062,153.1539
4608552964341756928,266.1745390259834,35.92888868710941,5.039314265676634,-6.175619615216268,-10.06115969235653,0.9669624,0.77878857,11.095207,-2.6730928,false,5787.109,4.3938,-0.3474,197.648
4609560529310147200,269.95975464514794,36.799992919116505,8.036544951362254,21.211718982550607,-5.415258050147936,0.9509723,0.85291004,10.228235,9.343006,false,5725.988,4.4422,0.1703,123.9797
4609746140616283520,269.39564203571723,37.024721096517624,5.536237608983692,-4.450300585617964,8.862938899232168,0.9048613,0.84525776,10.901973,-10.08153,false,5703.18,4.3497,0.0192,179.0975
4609800875679851008,268.99305523793436,37.20643531960875,5.100587534640679,3.4901997398959916,-12.84666161810771,0.97953993,0.73075294,10.809106,-30.652512,false,5941.2764,4.3699,-0.2111,195.1082
4615711334793465472,62.9434604765327,-83.4579920775092,5.7239535643534065,20.564797537237688,27.58658843089638,1.0695305,0.8154125,11.055679,-30.696283,true,5644.829,4.4291,-0.3253,173.8503
4616241161959712768,17.148416728418706,-86.23986299022097,7.064258851483942,7.527322494724804,-40.273605288988996,1.0499809,0.83858967,10.3266945,4.9603424,true,5686.626,4.3115,-0.0413,141.0383
4617086995638250240,29.3803942396595,-84.28730692195991,7.364884692150433,-71.02074991747025,-45.457214050990125,0.92662287,0.7981138,9.957219,28.584705,true,5756.611,4.2534,-0.0352,135.3704
4617916474080968192,27.826458691510048,-83.61688945491314,5.126353740185703,-10.04836468823471,-0.08968088626224296,0.8360138,0.8063946,11.148984,-4.000635,false,5698.808,4.3631,-0.1559,193.6423
4618131016288642560,31.467100516721093,-82.45929604746685,6.554821537033282,1.8860345057453924,3.618547693957304,0.9379407,0.8414612,10.943324,31.715834,false,5641.4863,4.4388,-0.2301,151.9809
4623660254106495104,89.93906611751434,-78.67994646740704,5.981878485317872,15.588297127189437,18.675853732680597,0.88096815,0.8615589,11.020546,34.236294,true,5699.6216,4.3891,-0.2308,165.418
4624183140605051136,74.3735409012421,-78.8069682221716,4.196199060843173,30.26923041114326,31.429081848637743,1.001007,0.90285206,11.568484,30.642359,false,5541.226,4.3485,-0.2194,236.6369
4624674141266293120,78.53946853406761,-77.75015178055098,5.47727703159049,-10.741569262357357,52.51066981161195,0.79397714,0.92928505,11.344085,-44.062122,false,5810.9346,4.4823,-0.0593,179.9477
4625701119486108672,56.96609347570795,-79.02797095827695,4.077531881944331,36.397408586552764,40.16507712222548,10.276986,0.8741617,11.165283,12.805896,false,5468.561,4.2956,-0.3739,215.1459
4626544135667163648,52.61160833502921,-78.36916436418562,7.35221978081631,-40.15611677867119,-52.51395692346745,0.9386823,0.84137154,10.518972,51.037743,false,5749.5015,4.4716,0.0492,135.6315
4628967528015092480,55.636285291860474,-75.13725562859622,6.683804291981781,63.4367493903821,82.05621064568592,0.849669,0.8443527,10.94793,17.27916,false,5588.876,4.4808,-0.2022,149.5784
4634126024254598144,36.56023749728992,-76.00063432064134,4.894165608811262,40.502539586270885,24.084329519483507,0.7975734,0.80222225,11.137242,10.492744,true,5734.195,4.3265,-0.1746,202.3357
4635220377625351552,17.70165781272638,-77.76886847457361,8.645793431191484,-79.20301380943202,-25.872586762190906,1.0997971,0.8505964,9.9160795,69.12305,false,5703.3994,4.3391,0.0536,115.5047
4635759039540831872,6.328940711201847,-78.05673461264645,6.3227720448376505,-31.613628539214066,-33.300741444570775,0.86802775,0.8287411,10.712679,34.65196,true,5669.706,4.3538,-0.1099,157.6425
